content,date,location_name,user_name
"Suggested donation my ass!  If you walk up to enter, they will ask where your buttons are and say you have to pay.  NYC hates the poor!!","February 19, 2012",Metropolitan Museum of Art,Heather Rose
Roof  is beautiful.,"June 28, 2015",Metropolitan Museum of Art,Ren W
Annual  mile starts from 6pm to 9pm.,"June 9, 2015",Metropolitan Museum of Art,Naa Oyoo Quartey
This is a two day . It feels like it never ends.,"June 7, 2011",Metropolitan Museum of Art,Jace
Its amazing,"June 24, 2016",Metropolitan Museum of Art,Onur Atila
 from the steps of the Met is brilliant.,"May 14, 2011",Metropolitan Museum of Art,Claudia Sokolowski
"Watch ""Street"" for an hour on the second floor, in Drawing and .","May 4, 2013",Metropolitan Museum of Art,Robert S
"Don't wear a navy blue suit and maroon tie unless you want to have to answer ""I don't work here."" 5 times an hour.","May 5, 2016",Metropolitan Museum of Art,Jay Holtslander
Visit the Alexander McQueen: Savage Beauty  organized by The  Institute,"May 8, 2011",Metropolitan Museum of Art,Alexandria Pang
Its beautiful,"August 3, 2016",Metropolitan Museum of Art,Sevan C
"You cannot properly do the Met in a day.  Next time you come back, take me with you!","April 1, 2010",Metropolitan Museum of Art,Julianne G
Peering into the mind of Bashford Dean,"January 4, 2014",Metropolitan Museum of Art,Christopher Berry
there are free walking guides. Call in advance because they rotate,"December 8, 2009",Metropolitan Museum of Art,Federico
The collection of Old Masters (esp. Rembrant) is very impressive.,"March 21, 2010",Metropolitan Museum of Art,Don Ryan
 room,"February 1, 2015",Metropolitan Museum of Art,Sandra Yap
You don't actually have to pay the admission price in full...,"August 10, 2014",Metropolitan Museum of Art,Kimmie Ohh
Awesome .. Don't miss it when you're in New York..,"September 26, 2010",Metropolitan Museum of Art,Ixudyn
Head straight upstairs for the Robert Frank  and linger on the photo shown in this link. ,"December 3, 2009",Metropolitan Museum of Art,Dave Bias
Only NY HAS this things,"June 3, 2013",Metropolitan Museum of Art,JOSEPH STEEL
The Alexander McQueen  is amazing.,"May 22, 2011",Metropolitan Museum of Art,Lyndsey Wallis
Visit  instruments to see the Strad violins.  Just beautiful.,"July 18, 2010",Metropolitan Museum of Art,John Chew
You need enough time to enjoy it.,"November 3, 2011",Metropolitan Museum of Art,Khaled
Good exposure year around,"August 15, 2015",Metropolitan Museum of Art,Pompeyo De Falco
The #arthack scavenger hunts are fun!,"August 4, 2015",Metropolitan Museum of Art,Kira Garvin Lerman
Perfection!,"July 9, 2013",Metropolitan Museum of Art,Ana Vilchis
Stroll around and run into amazingness.,"April 14, 2012",Metropolitan Museum of Art,Elizabeth
Everything,"August 30, 2015",Metropolitan Museum of Art,INDOSKIA
Exquisite!,"April 24, 2013",Metropolitan Museum of Art,Dimitris Mavridis
"well nice , will be back again,soon... :)","June 12, 2010",Metropolitan Museum of Art,adesurf
Last day to get a button before try switch over to stickers,"June 30, 2013",Metropolitan Museum of Art,Katie Rakowski
"People, people and more people....","August 6, 2015",Metropolitan Museum of Art,Nico Gold
great  and great steps :),"February 26, 2012",Metropolitan Museum of Art,So' K
Thursdays are $16 admission days for adults between 6-8,"November 24, 2011",Metropolitan Museum of Art,Natalie Ray
China through the looking Glass... Amazing,"May 11, 2015",Metropolitan Museum of Art,Nitya Chandra
Love it's ,"August 10, 2014",Metropolitan Museum of Art,Maria Tobar
"too bad we came here with a . I wanted to stay and look at all the works, but we had to speed past most of it instead.","December 22, 2014",Metropolitan Museum of Art,nehir oguz
instagram dat,"July 9, 2015",Metropolitan Museum of Art,Christopher
All I can say is amazing!,"February 5, 2014",Metropolitan Museum of Art,Scully
A day is too  to visit all the rooms of the MET!,"September 12, 2014",Metropolitan Museum of Art,Hervé
"Yes, you do need to see the McQueen  before the end of July. ","May 24, 2011",Metropolitan Museum of Art,Callie Peck
Awesome!!!!!,"May 1, 2016",Metropolitan Museum of Art,Tuany Tu
The Alexander McQueen  is amazing.,"May 11, 2011",Metropolitan Museum of Art,Elizabeth Schlessinger
"On 5/8/12, I attended the Metropolitan Museum of Art's  Institute Gala.","May 11, 2012",Metropolitan Museum of Art,Mike Bloomberg
Things to find for ! ,"March 7, 2013",Metropolitan Museum of Art,SchoolandUniversity.com
2 1/2 wait for Alexander McQueen ....patience is a virtue but I havent got the time,"July 23, 2011",Metropolitan Museum of Art,Bobby Dacron
Amazing observant eye  program!,"March 3, 2012",Metropolitan Museum of Art,The Style Gourmande
Check out the  before it closes,"September 20, 2014",Metropolitan Museum of Art,Phoenix 💥💥💥
Amazing ,"May 10, 2016",Metropolitan Museum of Art,بن عقيل Ahmed
Dont tell the  what suggested admission means.,"April 1, 2012",Metropolitan Museum of Art,Heather Gulden
The Van Gogh ,"December 15, 2014",Metropolitan Museum of Art,Deborah Anne Winters
Must do when in NY,"August 24, 2012",Metropolitan Museum of Art,Jordan
Love this place. A little ,"October 31, 2010",Metropolitan Museum of Art,Lenny Gallo
Rodin's Hand of God in the Cantor  Hall.  nice!,"October 10, 2010",Metropolitan Museum of Art,Adham Rahadian
Try out  Hack!,"April 17, 2015",Metropolitan Museum of Art,Zack Davenport
  and collection,"March 2, 2015",Metropolitan Museum of Art,Stephen Perry
Metropolitan  of  The Metropolitan Museum of Art,"April 10, 2014",Metropolitan Museum of Art,Jerry TIMBETA
 the new American Impressionist Wing,"January 21, 2013",Metropolitan Museum of Art,Dmitri Wright
"Don't be suckered into paying ""recommended"" full price.","August 10, 2013",Metropolitan Museum of Art,Carlo M
Arms and armor is always great.,"February 18, 2015",Metropolitan Museum of Art,Mkehrt Signup
A must in New York City!,"May 27, 2016",Metropolitan Museum of Art,SULLY BONNELLY
Arms and armors is really awesome,"August 23, 2013",Metropolitan Museum of Art,Cindy Lorena
Close second favorite to MoMA. See what's going on beforehand.,"August 18, 2011",Metropolitan Museum of Art,Ross M
"check out the temple of dendur, it never gets old.","April 6, 2015",Metropolitan Museum of Art,Assaad Hamzeh
"See the  ""Faking it: manipulated  before photoshop""","December 28, 2012",Metropolitan Museum of Art,Manuela Jimenez
Alexander McQueen  is worth checking out,"June 26, 2011",Metropolitan Museum of Art,Keith Matland
Pay a dolla and ur good to go! :),"September 29, 2011",Metropolitan Museum of Art,Nadja A
Love the  !,"August 15, 2011",Metropolitan Museum of Art,Elicia Banks-Gabriel
"Take a  walk, beautiful ...","February 6, 2011",Metropolitan Museum of Art,Ricky Hendrayana
Right by Central ! :),"November 16, 2016",Metropolitan Museum of Art,Rei
"Alexander McQueen's section called ""savage beauty"" is a hit.","May 17, 2011",Metropolitan Museum of Art,Bilgehan B.
Beautiful experience.,"September 5, 2016",Metropolitan Museum of Art,Valencia Henderson
Go for an entire day!,"November 11, 2011",Metropolitan Museum of Art,Angelina
Must see the Doug and Mike Starn on the roof: Big Bambu!!!,"September 11, 2010",Metropolitan Museum of Art,Helen Keyes
Prices are suggested 👀,"June 29, 2013",Metropolitan Museum of Art,Jonathan Prosper
The Metropolitan Museum of Art,"July 7, 2014",Metropolitan Museum of Art,CHARLES BERKEY
Always a favorite!,"June 15, 2016",Metropolitan Museum of Art,Andrew C.
I love it to much,"July 16, 2013",Metropolitan Museum of Art,Villa San Ignacio Bariloche
Wear  .,"August 31, 2012",Metropolitan Museum of Art,QQ W
Egypt Ancient Greek,"August 24, 2016",Metropolitan Museum of Art,Georgios Grimpylakos
The Nolen Library is a font of information.,"October 30, 2011",Metropolitan Museum of Art,Jenny Lando
you have to come dowstair and watch this !!!,"July 15, 2011",Metropolitan Museum of Art,Fernando Claro
Make sure you check the whole  out,"June 16, 2011",Metropolitan Museum of Art,Josh Thomas
The best in the city,"January 7, 2015",Metropolitan Museum of Art,Vivian Perez
one of my favorite  in nyc,"December 23, 2010",Metropolitan Museum of Art,Stephanie Smith
Take a day off this is more than a few hours ,"September 30, 2010",Metropolitan Museum of Art,Jonathan B
My favourite place in NYC,"September 14, 2015",Metropolitan Museum of Art,Isabel Valero
This is a great !,"April 1, 2016",Metropolitan Museum of Art,Dmtiry Romantsov
The American  in the  is amazing.,"March 17, 2010",Metropolitan Museum of Art,Stephanie🐇🐁
Take a  walk through a hard-to-find,"March 25, 2011",Metropolitan Museum of Art,ภรัณสุภา .
Everything is very interesting,"August 6, 2014",Metropolitan Museum of Art,Jean Paul Garcia
"If I had my way, I'd live in the  wing.","January 30, 2012",Metropolitan Museum of Art,Katie Schloss
Do get an English audio speaker,"October 21, 2016",Metropolitan Museum of Art,Jonathan Zhang
love love LOVE it!,"February 16, 2013",Metropolitan Museum of Art,LeiRow WorIel
omg one of the my fav !,"October 22, 2010",Metropolitan Museum of Art,Marlyn Guzman
awsome...great place,"April 15, 2012",Metropolitan Museum of Art,Ricky Prakasa
Show military ID to get .,"May 30, 2011",Metropolitan Museum of Art,Denise 
The roof has a beatiful ...,"June 16, 2011",Metropolitan Museum of Art,caner ışıkyakar
Great place to visit in NYC!,"April 11, 2012",Metropolitan Museum of Art,Erika Nagamine
:) My dream!,"August 29, 2014",Metropolitan Museum of Art,Victor Veloso
"to bypass the 1 hour wait for McQueen, enter through the ","May 14, 2011",Metropolitan Museum of Art,Anna Frenkel
Great acapella/doo wop happening now!,"May 30, 2012",Metropolitan Museum of Art,P L
Check out the artwork!!!,"March 21, 2013",Metropolitan Museum of Art,Christopher Puglia
"Do NOT wear your backpack on your back, unless you want to get chewed out by all the security .","May 24, 2013",Metropolitan Museum of Art,Heather Park
Great !!!!,"May 19, 2013",Metropolitan Museum of Art,Cristian Veliz
muito boom. maravilhoso,"October 3, 2014",Metropolitan Museum of Art,john tim beta
Woww It's a Great Place I've been ever visited before...,"September 9, 2010",Metropolitan Museum of Art,Dendin Muhamad Kurniadin
Nicest one in NY,"February 13, 2015",Metropolitan Museum of Art,Adriana Thompson
I prefer Mets over MoMA =D,"January 27, 2015",Metropolitan Museum of Art,Alice Aria
 on Fridays!,"September 2, 2011",Metropolitan Museum of Art,CheapNYC
donated a dollar and stayed all day.,"October 18, 2015",Metropolitan Museum of Art,James
 from any period,"September 23, 2016",Metropolitan Museum of Art,Taiowa Waner
Spectacular !,"March 11, 2012",Metropolitan Museum of Art, Deon Parcon
Wow it is amazing!,"January 4, 2014",Metropolitan Museum of Art,imtichanul aliyah
i want introducing my region/place to the world etcin better way !,"May 23, 2012",Metropolitan Museum of Art,wahyudisti Raditya
Only $10 for students,"April 23, 2012",Metropolitan Museum of Art,Vanya Petra
  but far between,"December 31, 2016",Metropolitan Museum of Art,C M
Painted Piano ,"February 7, 2015",Metropolitan Museum of Art,Melissa Ayr - Contemporary Art - Artist that Paints with Air
the Roof at the Met! (before it closes for Winter),"November 18, 2010",Metropolitan Museum of Art,rahmat wirawan
Where are the  stars who participate in MET Ball?,"July 17, 2014",Metropolitan Museum of Art,Mariella Silva de Oliveira Costa
 ,"May 15, 2013",Metropolitan Museum of Art,Jess Hyman
 ,"May 3, 2013",Metropolitan Museum of Art,Jess Hyman
Just like a maze,"March 22, 2015",Metropolitan Museum of Art,Cheryl Wang
A magical sight to see,"October 29, 2015",Metropolitan Museum of Art,Candice Rivera
Jawdropping,"March 28, 2015",Metropolitan Museum of Art,Netto Neves
Take pictures on the steps,"October 12, 2014",Metropolitan Museum of Art,Kimmie Ohh
They have !,"September 9, 2013",Metropolitan Museum of Art,Raven S.
"Rahmi Koç, donated $10M to anatolian and ottoman collections...","March 22, 2011",Metropolitan Museum of Art,Levent E.
 place is great,"July 6, 2015",Metropolitan Museum of Art,Rodrigo Artavia
Perseus by Canova. Beautiful,"September 8, 2014",Metropolitan Museum of Art,Daniele Giusto
Can I live here please??!! :),"May 29, 2013",Metropolitan Museum of Art,Fernanda Seabra
See the ,"July 10, 2013",Metropolitan Museum of Art,joy mcjoy
Check out the 9/11  Story Quilt,"October 1, 2011",Metropolitan Museum of Art,Edie Capellan
Check out Savage beauty by alexander mcqueen .,"July 17, 2011",Metropolitan Museum of Art,gene folkes
First Time,"April 11, 2015",Metropolitan Museum of Art,MoSo MayMonkey
Connecting  is free.,"October 13, 2012",Metropolitan Museum of Art,Yuma KITAGAWA
It never gets old.,"December 14, 2014",Metropolitan Museum of Art,Zach Linder
The worlds largest ,January 20,Metropolitan Museum of Art,Zeynep
JAR  .,"December 2, 2013",Metropolitan Museum of Art,Lesley K
Middle Ages,"May 30, 2013",Metropolitan Museum of Art,Gonzalo G.
No visit to Manhattan is ever complete without going to the MET,"January 27, 2016",Metropolitan Museum of Art,Paulo Puglisi
"May 2, 2011 - The 'Alexander McQueen: Savage Beauty'  Institute Gala","February 2, 2012",Metropolitan Museum of Art,Madonna
such a great ! recommended!,"July 17, 2010",Metropolitan Museum of Art,Nindya Putri
Visit the New Islamic ,"December 4, 2011",Metropolitan Museum of Art,Mohamed Jarhoom
Pay-what-you-wish entry EVERY DAY! ,"August 15, 2011",Metropolitan Museum of Art,Carmen da Silva
Nice Asian ,"April 9, 2012",Metropolitan Museum of Art,Fanny Chan
Awesome... Breathless!,"December 8, 2015",Metropolitan Museum of Art,Eduardo Carvalho
Great ,"December 2, 2015",Metropolitan Museum of Art,Παναγιώτης Σαπλαχίδης
Beautiful ,"March 2, 2015",Metropolitan Museum of Art,Dee Dee
 wing,"May 13, 2014",Metropolitan Museum of Art,Nathã Dantas
Really cool!,"September 6, 2016",Metropolitan Museum of Art,Carlos Orellana
Don't bring baggage. They won't let you check it.,"March 25, 2011",Metropolitan Museum of Art,Yonadav Tsuna
Simply AMAZING!!!,"September 2, 2011",Metropolitan Museum of Art,Douglas Reyes
"♥_♥ Loivin' This Place""!","September 30, 2013",Metropolitan Museum of Art,Morvan Santos
